open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1765252800000,3128.00,3130.00,3102.34,3106.02,117718.166,1765256399999,366611743.74178,201175,52730.335,164233424.78359,0
1765256400000,3106.02,3117.50,3094.00,3106.95,86228.395,1765259999999,267855673.42668,183585,41566.503,129140110.77379,0
1765260000000,3106.96,3114.91,3095.01,3111.71,84565.070,1765263599999,262565714.20492,165945,40056.542,124393319.43175,0
1765263600000,3111.72,3125.68,3108.01,3121.57,93000.389,1765267199999,290032301.80364,181153,50017.319,155989714.09954,0
1765267200000,3121.58,3129.60,3113.86,3119.54,65762.390,1765270799999,205269478.83868,137003,33922.034,105906146.42933,0
1765270800000,3119.55,3122.21,3102.00,3104.50,101698.041,1765274399999,316401691.93697,152046,44784.658,139326756.86232,0
1765274400000,3104.50,3113.25,3090.00,3106.28,110678.177,1765277999999,343446931.95851,186982,55089.096,170994717.46452,0
1765278000000,3106.29,3119.76,3099.02,3116.91,69973.897,1765281599999,217526835.57096,130757,35375.817,109997871.43114,0
1765281600000,3116.91,3139.99,3112.90,3135.96,158495.082,1765285199999,496009831.41252,242788,88206.981,276082406.86039,0
1765285200000,3135.96,3138.97,3107.60,3115.86,196046.859,1765288799999,612281370.82420,299809,92126.787,287715518.01123,0
1765288800000,3115.85,3128.06,3097.00,3115.91,195709.117,1765292399999,608797676.88780,417208,96810.652,301207044.70601,0
1765292400000,3115.91,3256.00,3113.93,3244.91,997543.157,1765295999999,3178084948.85238,1364183,525179.102,1673406037.42783,0
1765296000000,3244.92,3377.92,3244.30,3365.02,1151678.113,1765299599999,3815071989.30888,1495900,611144.977,2024099844.20204,0
1765299600000,3365.02,3397.50,3355.61,3374.39,590993.220,1765303199999,1995786096.35193,851267,274645.483,927604352.17066,0
1765303200000,3374.39,3387.32,3360.00,3374.82,176443.073,1765306799999,595403095.84301,330966,80518.221,271750268.95610,0
1765306800000,3374.83,3377.35,3344.74,3357.06,169984.544,1765310399999,571442892.22854,292687,86079.651,289452251.73974,0
1765310400000,3357.05,3360.32,3303.07,3326.21,293999.109,1765313999999,978753288.30908,543844,138286.474,460398889.36413,0
1765314000000,3326.21,3334.57,3283.51,3300.57,208424.891,1765317599999,689582724.11731,383290,98502.877,325951360.59268,0
1765317600000,3300.57,3341.78,3296.32,3326.92,141137.234,1765321199999,468810312.10347,290560,77522.942,257511475.19329,0
1765321200000,3326.92,3333.78,3315.04,3316.49,78729.010,1765324799999,261667288.85507,183097,37169.301,123544631.76389,0
1765324800000,3316.50,3327.43,3303.67,3304.58,98356.218,1765328399999,325977647.63380,234773,48807.172,161760635.35030,0
1765328400000,3304.59,3313.99,3286.58,3301.50,105681.998,1765331999999,348723189.67300,237045,51935.193,171409206.53993,0
1765332000000,3301.50,3311.62,3290.70,3309.84,98029.260,1765335599999,323672167.02746,181512,50948.038,168234850.73369,0
1765335600000,3309.84,3315.41,3303.93,3308.00,52201.816,1765339199999,172777938.55159,114376,29350.850,97152074.86080,0
